Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
,,,,6200.0,,
,,,,4100.0,,
,,,,688.0,,
,,,,1200.0,,
,,,,815.0,,
,,,,1600.0,,
,,,,2600.0,,
,,,,966.0,,
,,,,771.0,,
,,,,1700.0,,
,,,,1300.0,,
,,,,6200.0,,
,,,,1200.0,,
,,,,1100.0,,
,,,,620.0,,
,,,,20900.0,,
,,,,925.0,,
,,,,550.0,,
,,,,2700.0,,
,,,,9000.0,,
,,,,847.0,,
,,,,4000.0,,
,,,,1300.0,,
,,,,838.0,,
,,,,2100.0,,
,,,,976.0,,
,,,,664.0,,
,,,,,4200.0,
,,,,,7700.0,
,,,,,857.0,
,,,,,2000.0,
,,,,,1200.0,
,,,,,26900.0,
,,,,,1200.0,
,,,,,1500.0,
,,,,,2100.0,
,,,,,3500.0,
,,,,,1400.0,
,,,,,2300.0,
,,,,,12000.0,
,,,,,1200.0,
,,,,,3700.0,
,,,,,3600.0,
,,,,,3700.0,
,,,,,942.0,
,,,,,1600.0,
,,,,,674.0,
,,,,,1800.0,
,,,,,1300.0,
,,,,,5900.0,
,,,,,1000.0,
,,,,,1100.0,
,,,,,1300.0,
,,,,,1900.0,
,,,,,46800.0,
,,,,,1400.0,
,,,,,1600.0,
,,,,,,2900.0
,,,,,,1600.0
,,,,,,10100.0
,,,,,,6300.0
,,,,,,1900.0
,,,,,,1700.0
,,,,,,650.0
,,,,,,5100.0
,,,,,,21000.0
,,,,,,14100.0
,,,,,,171.0
,,,,,,1100.0
,,,,,,33800.0
,,,,,,732.0
,,,,,,2500.0
,,,,,,1700.0
,,,,,,1600.0
,,,,,,2200.0
,,,,,,2000.0
,,,,,,991.0
,,,,,,1000.0
,,,,,,13500.0
,,,,,,909.0
,,,,,,11900.0
,,,,,,1200.0
,,,,,,2000.0
,,,,,,2500.0
,,,,,,1400.0
,,,,,,946.0
,,,,,,3000.0
,,,,,,1200.0
1200.0,,,,,,
1300.0,,,,,,
1700.0,,,,,,
2300.0,,,,,,
889.0,,,,,,
3400.0,,,,,,
997.0,,,,,,
7700.0,,,,,,
1100.0,,,,,,
1300.0,,,,,,
3300.0,,,,,,
519.0,,,,,,
1600.0,,,,,,
18800.0,,,,,,
832.0,,,,,,
4400.0,,,,,,
112600.0,,,,,,
983.0,,,,,,
1600.0,,,,,,
1500.0,,,,,,
3800.0,,,,,,
920.0,,,,,,
942.0,,,,,,
620.0,,,,,,
908.0,,,,,,
3900.0,,,,,,
3100.0,,,,,,
9900.0,,,,,,
1500.0,,,,,,
977.0,,,,,,
1900.0,,,,,,
3300.0,,,,,,
2200.0,,,,,,
1100.0,,,,,,
1800.0,,,,,,
751.0,,,,,,
1100.0,,,,,,
9400.0,,,,,,
1000.0,,,,,,
1700.0,,,,,,
731.0,,,,,,
6800.0,,,,,,
5500.0,,,,,,
1800.0,,,,,,
7200.0,,,,,,
1200.0,,,,,,
1800.0,,,,,,
1100.0,,,,,,
1000.0,,,,,,
4800.0,,,,,,
1400.0,,,,,,
1100.0,,,,,,
907.0,,,,,,
17900.0,,,,,,
1200.0,,,,,,
1800.0,,,,,,
1900.0,,,,,,
1500.0,,,,,,
4000.0,,,,,,
814.0,,,,,,
745.0,,,,,,
970.0,,,,,,
,9500.0,,,,,
,11200.0,,,,,
,1800.0,,,,,
,18800.0,,,,,
,796.0,,,,,
,1100.0,,,,,
,26100.0,,,,,
,6200.0,,,,,
,902.0,,,,,
,3100.0,,,,,
,1800.0,,,,,
,1200.0,,,,,
,1800.0,,,,,
,523.0,,,,,
,938.0,,,,,
,2700.0,,,,,
,901.0,,,,,
,2800.0,,,,,
,1000.0,,,,,
,4900.0,,,,,
,1700.0,,,,,
,2500.0,,,,,
,2000.0,,,,,
,599.0,,,,,
,1200.0,,,,,
,878.0,,,,,
,7000.0,,,,,
,2700.0,,,,,
,1400.0,,,,,
,527.0,,,,,
,1300.0,,,,,
,1200.0,,,,,
,633.0,,,,,
,3500.0,,,,,
,1400.0,,,,,
,1400.0,,,,,
,1700.0,,,,,
,9400.0,,,,,
,916.0,,,,,
,1100.0,,,,,
,675.0,,,,,
,594.0,,,,,
,1400.0,,,,,
,2100.0,,,,,
,616.0,,,,,
,525.0,,,,,
,3500.0,,,,,
,6300.0,,,,,
,3600.0,,,,,
,634.0,,,,,
,5900.0,,,,,
,1200.0,,,,,
,1700.0,,,,,
,1700.0,,,,,
,1000.0,,,,,
,1700.0,,,,,
,1900.0,,,,,
,1400.0,,,,,
,1100.0,,,,,
,936.0,,,,,
,612.0,,,,,
,1600.0,,,,,
,1500.0,,,,,
,3400.0,,,,,
,925.0,,,,,
,585.0,,,,,
,3300.0,,,,,
,37300.0,,,,,
,921.0,,,,,
,6300.0,,,,,
,1400.0,,,,,
,879.0,,,,,
,846.0,,,,,
,5300.0,,,,,
,,812.0,,,,
,,761.0,,,,
,,3600.0,,,,
,,1100.0,,,,
,,743.0,,,,
,,781.0,,,,
,,11000.0,,,,
,,3900.0,,,,
,,1300.0,,,,
,,1200.0,,,,
,,5600.0,,,,
,,4900.0,,,,
,,1300.0,,,,
,,1400.0,,,,
,,812.0,,,,
,,9600.0,,,,
,,798.0,,,,
,,1100.0,,,,
,,715.0,,,,
,,2300.0,,,,
,,4200.0,,,,
,,2000.0,,,,
,,739.0,,,,
,,1300.0,,,,
,,2000.0,,,,
,,732.0,,,,
,,4000.0,,,,
,,7500.0,,,,
,,2900.0,,,,
,,7600.0,,,,
,,6200.0,,,,
,,802.0,,,,
,,869.0,,,,
,,1900.0,,,,
,,4000.0,,,,
,,456.0,,,,
,,9300.0,,,,
,,803.0,,,,
,,823.0,,,,
,,1400.0,,,,
,,977.0,,,,
,,2700.0,,,,
,,886.0,,,,
,,2700.0,,,,
,,718.0,,,,
,,415.0,,,,
,,1800.0,,,,
,,913.0,,,,
,,671.0,,,,
,,2300.0,,,,
,,483.0,,,,
,,960.0,,,,
,,1200.0,,,,
,,999.0,,,,
,,644.0,,,,
,,1100.0,,,,
,,444.0,,,,
,,721.0,,,,
,,745.0,,,,
,,3800.0,,,,
,,807.0,,,,
,,3900.0,,,,
,,488.0,,,,
,,2600.0,,,,
,,889.0,,,,
,,1200.0,,,,
,,785.0,,,,
,,2000.0,,,,
,,623.0,,,,
,,523.0,,,,
,,1500.0,,,,
,,1600.0,,,,
,,3400.0,,,,
,,620.0,,,,
,,1100.0,,,,
,,776.0,,,,
,,2700.0,,,,
,,1500.0,,,,
,,2400.0,,,,
,,4800.0,,,,
,,756.0,,,,
,,,1200.0,,,
,,,1100.0,,,
,,,1100.0,,,
,,,1700.0,,,
,,,725.0,,,
,,,1900.0,,,
,,,2200.0,,,
,,,12100.0,,,
,,,1300.0,,,
,,,864.0,,,
,,,2000.0,,,
,,,977.0,,,
,,,956.0,,,
,,,703.0,,,
,,,3600.0,,,
,,,2300.0,,,
,,,950.0,,,
,,,1400.0,,,
,,,1500.0,,,
,,,7100.0,,,
,,,1100.0,,,
,,,1500.0,,,
,,,1400.0,,,
,,,1100.0,,,
,,,4100.0,,,
,,,5300.0,,,
,,,15900.0,,,
,,,659.0,,,
,,,905.0,,,
,,,1200.0,,,
,,,1000.0,,,
,,,801.0,,,
,,,1400.0,,,
,,,9900.0,,,
,,,2000.0,,,
,,,7000.0,,,
,,,3800.0,,,
,,,1500.0,,,
,,,1100.0,,,
,,,1600.0,,,
,,,2400.0,,,
,,,860.0,,,
,,,574.0,,,
,,,1500.0,,,
,,,827.0,,,
,,,21400.0,,,
,,,744.0,,,
,,,1200.0,,,
,,,975.0,,,
,,,1500.0,,,
,,,1100.0,,,
,,,5700.0,,,
,,,973.0,,,
,,,20800.0,,,
,,,616.0,,,
,,,1500.0,,,
,,,2600.0,,,
,,,2900.0,,,
,,,835.0,,,
,,,708.0,,,
,,,2200.0,,,
,,,1100.0,,,
,,,921.0,,,
,,,1100.0,,,
,,,908.0,,,
,,,1800.0,,,
,,,926.0,,,
,,,723.0,,,
,,,2600.0,,,
,,,613.0,,,
,,,1100.0,,,
,,,782.0,,,
,,,,2100.0,,
,,,,986.0,,
,,,,1600.0,,
,,,,5000.0,,
,,,,1500.0,,
,,,,1500.0,,
,,,,1000.0,,
,,,,1600.0,,
,,,,1100.0,,
,,,,2000.0,,
,,,,2500.0,,
,,,,3200.0,,
,,,,833.0,,
,,,,921.0,,
,,,,1100.0,,
,,,,3300.0,,
,,,,797.0,,
,,,,808.0,,
,,,,4300.0,,
,,,,1100.0,,
,,,,4200.0,,
,,,,1500.0,,
,,,,2200.0,,
,,,,8900.0,,
,,,,1300.0,,
,,,,1500.0,,
,,,,2000.0,,
,,,,2100.0,,
,,,,795.0,,
,,,,820.0,,
,,,,595.0,,
,,,,2700.0,,
,,,,652.0,,
,,,,737.0,,
,,,,1800.0,,
,,,,1300.0,,
,,,,1100.0,,
,,,,1300.0,,
,,,,823.0,,
,,,,2200.0,,
,,,,896.0,,
,,,,587.0,,
,,,,1500.0,,
,,,,1300.0,,
,,,,619.0,,
,,,,651.0,,
,,,,23800.0,,
,,,,1200.0,,
,,,,2300.0,,
,,,,851.0,,
,,,,2800.0,,
,,,,820.0,,
,,,,3300.0,,
,,,,1800.0,,
,,,,1200.0,,
,,,,900.0,,
,,,,518.0,,
,,,,1300.0,,
,,,,2200.0,,
,,,,,9700.0,
,,,,,3700.0,
,,,,,16600.0,
,,,,,626.0,
,,,,,2900.0,
,,,,,2300.0,
,,,,,4500.0,
,,,,,1600.0,
,,,,,1200.0,
,,,,,4600.0,
,,,,,1500.0,
,,,,,15000.0,
,,,,,1200.0,
,,,,,964.0,
,,,,,3100.0,
,,,,,1800.0,
,,,,,831.0,
,,,,,7600.0,
,,,,,1100.0,
,,,,,3400.0,
,,,,,1400.0,
,,,,,2100.0,
,,,,,768.0,
,,,,,1500.0,
,,,,,992.0,
,,,,,900.0,
,,,,,668.0,
,,,,,,1200.0
,,,,,,1200.0
,,,,,,2000.0
,,,,,,5600.0
,,,,,,7300.0
,,,,,,3300.0
,,,,,,1900.0
,,,,,,3300.0
,,,,,,5400.0
,,,,,,9100.0
,,,,,,4600.0
,,,,,,8400.0
,,,,,,3000.0
,,,,,,1200.0
,,,,,,907.0
,,,,,,19400.0
,,,,,,6800.0
,,,,,,1600.0
,,,,,,1800.0
,,,,,,11200.0
,,,,,,988.0
,,,,,,2300.0
,,,,,,1300.0
,,,,,,3100.0
,,,,,,1300.0
,,,,,,1600.0
,,,,,,2400.0
,,,,,,1000.0
,,,,,,1000.0
,,,,,,797.0
,,,,,,813.0
,,,,,,3200.0
1500.0,,,,,,
15700.0,,,,,,
1100.0,,,,,,
1400.0,,,,,,
1200.0,,,,,,
908.0,,,,,,
1000.0,,,,,,
6700.0,,,,,,
3900.0,,,,,,
1600.0,,,,,,
1500.0,,,,,,
2200.0,,,,,,
1700.0,,,,,,
1800.0,,,,,,
2300.0,,,,,,
975.0,,,,,,
1900.0,,,,,,
1300.0,,,,,,
1300.0,,,,,,
1200.0,,,,,,
3000.0,,,,,,
1100.0,,,,,,
787.0,,,,,,
3300.0,,,,,,
1500.0,,,,,,
1300.0,,,,,,
7600.0,,,,,,
9500.0,,,,,,
1200.0,,,,,,
,5900.0,,,,,
,1600.0,,,,,
,958.0,,,,,
,1100.0,,,,,
,969.0,,,,,
,705.0,,,,,
,3600.0,,,,,
,11700.0,,,,,
,1100.0,,,,,
,5300.0,,,,,
,710.0,,,,,
,1200.0,,,,,
,2300.0,,,,,
,972.0,,,,,
,795.0,,,,,
,871.0,,,,,
,1100.0,,,,,
,2200.0,,,,,
,942.0,,,,,
,1400.0,,,,,
,2400.0,,,,,
,9100.0,,,,,
,1800.0,,,,,
,2000.0,,,,,
,2500.0,,,,,
,1600.0,,,,,
,1800.0,,,,,
,1700.0,,,,,
,1400.0,,,,,
,3400.0,,,,,
,16200.0,,,,,
,7400.0,,,,,
,2300.0,,,,,
,941.0,,,,,
,4900.0,,,,,
,653.0,,,,,
,755.0,,,,,
,2500.0,,,,,
,4200.0,,,,,
,879.0,,,,,
,8800.0,,,,,
,128900.0,,,,,
,5400.0,,,,,
,681.0,,,,,
,2700.0,,,,,
,18200.0,,,,,
,1400.0,,,,,
,5000.0,,,,,
,831.0,,,,,
,799.0,,,,,
,1100.0,,,,,
,1600.0,,,,,
,729.0,,,,,
,8500.0,,,,,
,689.0,,,,,
,,1800.0,,,,
,,9800.0,,,,
,,998.0,,,,
,,640.0,,,,
,,6800.0,,,,
,,1600.0,,,,
,,919.0,,,,
,,1800.0,,,,
,,2000.0,,,,
,,2600.0,,,,
,,1200.0,,,,
,,4500.0,,,,
,,45900.0,,,,
,,1400.0,,,,
,,3400.0,,,,
,,1300.0,,,,
,,1100.0,,,,
,,1300.0,,,,
,,1000.0,,,,
,,3300.0,,,,
,,959.0,,,,
,,1000.0,,,,
,,957.0,,,,
,,833.0,,,,
,,1000.0,,,,
,,4300.0,,,,
,,634.0,,,,
,,519.0,,,,
,,1300.0,,,,
,,2600.0,,,,
,,1900.0,,,,
,,7100.0,,,,
,,1200.0,,,,
,,885.0,,,,
,,471.0,,,,
,,987.0,,,,
,,659.0,,,,
,,758.0,,,,
,,2100.0,,,,
,,842.0,,,,
,,1800.0,,,,
,,633.0,,,,
,,3900.0,,,,
,,2700.0,,,,
,,1500.0,,,,
,,1400.0,,,,
,,4100.0,,,,
,,4000.0,,,,
,,2500.0,,,,
,,3600.0,,,,
,,7400.0,,,,
,,714.0,,,,
,,1400.0,,,,
,,1300.0,,,,
,,3100.0,,,,
,,537.0,,,,
,,1800.0,,,,
,,1000.0,,,,
,,639.0,,,,
,,3000.0,,,,
,,745.0,,,,
,,866.0,,,,
,,1000.0,,,,
,,2700.0,,,,
,,5500.0,,,,
,,4300.0,,,,
,,11200.0,,,,
,,1000.0,,,,
,,1800.0,,,,
,,533.0,,,,
,,865.0,,,,
,,799.0,,,,
,,578.0,,,,
,,,1100.0,,,
,,,4500.0,,,
,,,2700.0,,,
,,,593.0,,,
,,,1200.0,,,
,,,2000.0,,,
,,,1300.0,,,
,,,17100.0,,,
,,,638.0,,,
,,,420.0,,,
,,,1200.0,,,
,,,9200.0,,,
,,,1000.0,,,
,,,1300.0,,,
,,,1000.0,,,
,,,4600.0,,,
,,,6300.0,,,
,,,3600.0,,,
,,,2600.0,,,
,,,6500.0,,,
,,,1300.0,,,
,,,1400.0,,,
,,,791.0,,,
,,,9600.0,,,
,,,755.0,,,
,,,50000.0,,,
,,,755.0,,,
,,,27100.0,,,
,,,5400.0,,,
,,,895.0,,,
,,,1000.0,,,
,,,480.0,,,
,,,4100.0,,,
,,,2200.0,,,
,,,935.0,,,
,,,902.0,,,
,,,12900.0,,,
,,,1800.0,,,
,,,1800.0,,,
,,,1100.0,,,
,,,1100.0,,,
,,,2100.0,,,
,,,959.0,,,
,,,1300.0,,,
,,,456.0,,,
,,,1100.0,,,
,,,1300.0,,,
,,,1900.0,,,
,,,5000.0,,,
,,,645.0,,,
,,,1300.0,,,
,,,950.0,,,
,,,2200.0,,,
,,,899.0,,,
,,,4700.0,,,
,,,2400.0,,,
,,,613.0,,,
,,,728.0,,,
,,,608.0,,,
,,,3700.0,,,
,,,4300.0,,,
,,,5400.0,,,
,,,3000.0,,,
,,,2200.0,,,
,,,1200.0,,,
,,,9800.0,,,
,,,1100.0,,,
,,,644.0,,,
,,,865.0,,,
,,,4500.0,,,
,,,3600.0,,,
,,,1100.0,,,
,,,3600.0,,,
,,,425.0,,,
,,,1300.0,,,
,,,1600.0,,,
,,,,3100.0,,
,,,,939.0,,
,,,,1200.0,,
,,,,1500.0,,
,,,,806.0,,
,,,,837.0,,
,,,,739.0,,
,,,,1000.0,,
,,,,1400.0,,
,,,,10600.0,,
,,,,1500.0,,
,,,,3900.0,,
,,,,1200.0,,
,,,,642.0,,
,,,,2200.0,,
,,,,935.0,,
,,,,18900.0,,
,,,,454.0,,
,,,,952.0,,
,,,,1300.0,,
,,,,2500.0,,
,,,,960.0,,
,,,,12400.0,,
,,,,829.0,,
,,,,3800.0,,
,,,,1600.0,,
,,,,8600.0,,
,,,,853.0,,
,,,,1200.0,,
,,,,2000.0,,
,,,,1200.0,,
,,,,1700.0,,
,,,,1000.0,,
,,,,6100.0,,
,,,,856.0,,
,,,,1000.0,,
,,,,1900.0,,
,,,,2600.0,,
,,,,3700.0,,
,,,,629.0,,
,,,,1900.0,,
,,,,3100.0,,
,,,,1000.0,,
,,,,892.0,,
,,,,2800.0,,
,,,,958.0,,
,,,,1700.0,,
,,,,1800.0,,
,,,,1300.0,,
,,,,1600.0,,
,,,,1800.0,,
,,,,3100.0,,
,,,,499.0,,
,,,,1400.0,,
,,,,669.0,,
,,,,,16800.0,
,,,,,2100.0,
,,,,,3100.0,
,,,,,3700.0,
,,,,,1200.0,
,,,,,34100.0,
,,,,,1000.0,
,,,,,7400.0,
,,,,,1500.0,
,,,,,1200.0,
,,,,,41600.0,
,,,,,3600.0,
,,,,,2500.0,
,,,,,611.0,
,,,,,2800.0,
,,,,,1000.0,
,,,,,674.0,
,,,,,1000.0,
,,,,,971.0,
,,,,,1800.0,
,,,,,1700.0,
,,,,,1500.0,
,,,,,7400.0,
,,,,,1000.0,
,,,,,3200.0,
,,,,,850.0,
,,,,,1800.0,
,,,,,883.0,
,,,,,1200.0,
,,,,,2500.0,
,,,,,928.0,
,,,,,,2200.0
,,,,,,962.0
,,,,,,60100.0
,,,,,,1700.0
,,,,,,962.0
,,,,,,2900.0
,,,,,,2700.0
,,,,,,1300.0
,,,,,,2400.0
,,,,,,898.0
,,,,,,1400.0
,,,,,,2500.0
,,,,,,1200.0
,,,,,,917.0
,,,,,,1300.0
,,,,,,1100.0
,,,,,,1000.0
,,,,,,5200.0
,,,,,,3300.0
,,,,,,859.0
,,,,,,522.0
,,,,,,910.0
,,,,,,936.0
,,,,,,1300.0
,,,,,,2300.0
,,,,,,5600.0
,,,,,,1600.0
,,,,,,1900.0
,,,,,,2300.0
,,,,,,1800.0
,,,,,,935.0
,,,,,,3200.0
,,,,,,3000.0
,,,,,,6500.0
,,,,,,1300.0
,,,,,,1700.0
34700.0,,,,,,
10500.0,,,,,,
7700.0,,,,,,
1200.0,,,,,,
678.0,,,,,,
3400.0,,,,,,
996.0,,,,,,
1600.0,,,,,,
5200.0,,,,,,
3000.0,,,,,,
3700.0,,,,,,
2600.0,,,,,,
1700.0,,,,,,
742.0,,,,,,
3400.0,,,,,,
41900.0,,,,,,
1000.0,,,,,,
991.0,,,,,,
8300.0,,,,,,
2000.0,,,,,,
925.0,,,,,,
1400.0,,,,,,
6000.0,,,,,,
986.0,,,,,,
1100.0,,,,,,
680.0,,,,,,
1100.0,,,,,,
1500.0,,,,,,
4200.0,,,,,,
1600.0,,,,,,
1600.0,,,,,,
5500.0,,,,,,
722.0,,,,,,
1400.0,,,,,,
1100.0,,,,,,
1200.0,,,,,,
1000.0,,,,,,
1100.0,,,,,,
1400.0,,,,,,
1200.0,,,,,,
1200.0,,,,,,
6200.0,,,,,,
952.0,,,,,,
7100.0,,,,,,
1300.0,,,,,,
1300.0,,,,,,
1500.0,,,,,,
2100.0,,,,,,
2700.0,,,,,,
2600.0,,,,,,
5200.0,,,,,,
7900.0,,,,,,
940.0,,,,,,
1000.0,,,,,,
1200.0,,,,,,
1600.0,,,,,,
788.0,,,,,,
1100.0,,,,,,
921.0,,,,,,
519.0,,,,,,
1600.0,,,,,,
1400.0,,,,,,
2900.0,,,,,,
7500.0,,,,,,
1400.0,,,,,,
653.0,,,,,,
1100.0,,,,,,
7900.0,,,,,,
1200.0,,,,,,
,1600.0,,,,,
,4500.0,,,,,
,2900.0,,,,,
,935.0,,,,,
,1600.0,,,,,
,1000.0,,,,,
,927.0,,,,,
,1100.0,,,,,
,3600.0,,,,,
,569.0,,,,,
,5800.0,,,,,
,4700.0,,,,,
,984.0,,,,,
,1300.0,,,,,
,893.0,,,,,
,6400.0,,,,,
,1200.0,,,,,
,1500.0,,,,,
,14400.0,,,,,
,1300.0,,,,,
,916.0,,,,,
,2100.0,,,,,
,5900.0,,,,,
,8600.0,,,,,
,14000.0,,,,,
,1000.0,,,,,
,1600.0,,,,,
,1800.0,,,,,
,1000.0,,,,,
,721.0,,,,,
,64099.0,,,,,
,1200.0,,,,,
,4100.0,,,,,
,2900.0,,,,,
,3400.0,,,,,
,2100.0,,,,,
,8100.0,,,,,
,802.0,,,,,
,922.0,,,,,
,3900.0,,,,,
,964.0,,,,,
,1700.0,,,,,
,3800.0,,,,,
,6400.0,,,,,
,840.0,,,,,
,712.0,,,,,
,4100.0,,,,,
,1400.0,,,,,
,900.0,,,,,
,1100.0,,,,,
,4700.0,,,,,
,1500.0,,,,,
,1600.0,,,,,
,13000.0,,,,,
,1900.0,,,,,
,1900.0,,,,,
,718.0,,,,,
,1300.0,,,,,
,985.0,,,,,
,1400.0,,,,,
,1400.0,,,,,
,1100.0,,,,,
,,4900.0,,,,
,,2300.0,,,,
,,787.0,,,,
,,901.0,,,,
,,5100.0,,,,
,,868.0,,,,
,,945.0,,,,
,,1800.0,,,,
,,9200.0,,,,
,,1100.0,,,,
,,1300.0,,,,
,,1300.0,,,,
,,828.0,,,,
,,2000.0,,,,
,,1600.0,,,,
,,4700.0,,,,
,,1300.0,,,,
,,1400.0,,,,
,,1300.0,,,,
,,4400.0,,,,
,,1200.0,,,,
,,3400.0,,,,
,,6100.0,,,,
,,5400.0,,,,
,,1300.0,,,,
,,788.0,,,,
,,5800.0,,,,
,,1300.0,,,,
,,862.0,,,,
,,621.0,,,,
,,1100.0,,,,
,,807.0,,,,
,,955.0,,,,
,,1100.0,,,,
,,866.0,,,,
,,3600.0,,,,
,,12700.0,,,,
,,2700.0,,,,
,,7700.0,,,,
,,1000.0,,,,
,,2100.0,,,,
,,658.0,,,,
,,3100.0,,,,
,,1500.0,,,,
,,2000.0,,,,
,,3100.0,,,,
,,994.0,,,,
,,47800.0,,,,
,,979.0,,,,
,,920.0,,,,
,,1300.0,,,,
,,1800.0,,,,
,,1400.0,,,,
,,1300.0,,,,
,,1000.0,,,,
,,,1100.0,,,
,,,1700.0,,,
,,,648.0,,,
,,,3300.0,,,
,,,787.0,,,
,,,1400.0,,,
,,,1400.0,,,
,,,2200.0,,,
,,,2500.0,,,
,,,1200.0,,,
,,,1000.0,,,
,,,1300.0,,,
,,,1100.0,,,
,,,2100.0,,,
,,,742.0,,,
,,,2800.0,,,
,,,1800.0,,,
,,,1400.0,,,
,,,3200.0,,,
,,,3300.0,,,
,,,1300.0,,,
,,,2000.0,,,
,,,970.0,,,
,,,21600.0,,,
,,,7900.0,,,
,,,632.0,,,
,,,1100.0,,,
,,,2300.0,,,
,,,2100.0,,,
,,,919.0,,,
,,,923.0,,,
,,,1000.0,,,
,,,2600.0,,,
,,,1000.0,,,
,,,964.0,,,
,,,1000.0,,,
,,,1500.0,,,
,,,7300.0,,,
,,,9000.0,,,
,,,4500.0,,,
,,,8600.0,,,
,,,612.0,,,
,,,1500.0,,,
,,,1400.0,,,
,,,1400.0,,,
,,,864.0,,,
,,,865.0,,,
,,,708.0,,,
,,,2300.0,,,
,,,11500.0,,,
,,,680.0,,,
,,,3600.0,,,
,,,1400.0,,,
,,,757.0,,,
,,,2700.0,,,
,,,507.0,,,
,,,693.0,,,
,,,771.0,,,
,,,2600.0,,,
,,,25000.0,,,
,,,1100.0,,,
,,,1400.0,,,
,,,1100.0,,,
,,,989.0,,,
,,,1000.0,,,
,,,2500.0,,,
,,,1900.0,,,
,,,3000.0,,,
,,,,21500.0,,
,,,,2400.0,,
,,,,1000.0,,
,,,,1000.0,,
,,,,2300.0,,
,,,,8700.0,,
,,,,6100.0,,
,,,,1600.0,,
,,,,2100.0,,
,,,,3000.0,,
,,,,1500.0,,
,,,,2600.0,,
,,,,1200.0,,
,,,,1600.0,,
,,,,906.0,,
,,,,5600.0,,
,,,,1000.0,,
,,,,2000.0,,
,,,,675.0,,
,,,,1300.0,,
,,,,1200.0,,
,,,,3900.0,,
,,,,1200.0,,
,,,,1700.0,,
,,,,1100.0,,
,,,,997.0,,
,,,,1300.0,,
,,,,804.0,,
,,,,975.0,,
,,,,1200.0,,
,,,,2600.0,,
,,,,2300.0,,
,,,,1800.0,,
,,,,2000.0,,
,,,,3400.0,,
,,,,3900.0,,
,,,,731.0,,
,,,,798.0,,
,,,,1100.0,,
,,,,4600.0,,
,,,,698.0,,
,,,,1200.0,,
,,,,1500.0,,
,,,,3300.0,,
,,,,966.0,,
,,,,21000.0,,
,,,,3300.0,,
,,,,2700.0,,
,,,,1200.0,,
,,,,,2800.0,
,,,,,2000.0,
,,,,,704.0,
,,,,,6900.0,
,,,,,4100.0,
,,,,,1600.0,
,,,,,3300.0,
,,,,,9000.0,
,,,,,2900.0,
,,,,,14400.0,
,,,,,3600.0,
,,,,,3200.0,
,,,,,794.0,
,,,,,831.0,
,,,,,1200.0,
,,,,,1700.0,
,,,,,1900.0,
,,,,,3900.0,
,,,,,766.0,
,,,,,2100.0,
,,,,,14000.0,
,,,,,,1600.0
,,,,,,1700.0
,,,,,,6900.0
,,,,,,3000.0
,,,,,,21900.0
,,,,,,17900.0
,,,,,,1200.0
,,,,,,881.0
,,,,,,4800.0
,,,,,,60300.0
,,,,,,2300.0
,,,,,,3300.0
,,,,,,1200.0
,,,,,,1200.0
,,,,,,15400.0
,,,,,,7800.0
,,,,,,330.0
,,,,,,5600.0
,,,,,,2000.0
,,,,,,705.0
,,,,,,7900.0
,,,,,,4200.0
,,,,,,2700.0
,,,,,,12400.0
,,,,,,1100.0
,,,,,,1300.0
,,,,,,3400.0
,,,,,,4400.0
,,,,,,1100.0
,,,,,,1100.0
,,,,,,2600.0
,,,,,,4600.0
,,,,,,6700.0
,,,,,,1000.0
,,,,,,1700.0
,,,,,,6300.0
,,,,,,1400.0
1700.0,,,,,,
4300.0,,,,,,
5400.0,,,,,,
14700.0,,,,,,
2400.0,,,,,,
3700.0,,,,,,
800.0,,,,,,
925.0,,,,,,
18800.0,,,,,,
1600.0,,,,,,
1100.0,,,,,,
1100.0,,,,,,
10400.0,,,,,,
2600.0,,,,,,
2700.0,,,,,,
1100.0,,,,,,
3800.0,,,,,,
866.0,,,,,,
5900.0,,,,,,
4200.0,,,,,,
2400.0,,,,,,
735.0,,,,,,
2700.0,,,,,,
2000.0,,,,,,
5700.0,,,,,,
1300.0,,,,,,
840.0,,,,,,
764.0,,,,,,
2600.0,,,,,,
1600.0,,,,,,
1200.0,,,,,,
18800.0,,,,,,
1300.0,,,,,,
10200.0,,,,,,
2300.0,,,,,,
827.0,,,,,,
2400.0,,,,,,
1100.0,,,,,,
1500.0,,,,,,
1200.0,,,,,,
2400.0,,,,,,
1400.0,,,,,,
997.0,,,,,,
3200.0,,,,,,
2100.0,,,,,,
5500.0,,,,,,
1500.0,,,,,,
1200.0,,,,,,
775.0,,,,,,
7800.0,,,,,,
9100.0,,,,,,
1400.0,,,,,,
813.0,,,,,,
1400.0,,,,,,
,2700.0,,,,,
,4900.0,,,,,
,1100.0,,,,,
,2000.0,,,,,
,1100.0,,,,,
,13000.0,,,,,
,1300.0,,,,,
,1600.0,,,,,
,5000.0,,,,,
,842.0,,,,,
,1100.0,,,,,
,772.0,,,,,
,834.0,,,,,
,1200.0,,,,,
,2300.0,,,,,
,38200.0,,,,,
,1800.0,,,,,
,1100.0,,,,,
,6100.0,,,,,
,1400.0,,,,,
,39000.0,,,,,
,34300.0,,,,,
,1100.0,,,,,
,1400.0,,,,,
,893.0,,,,,
,1400.0,,,,,
,786.0,,,,,
,2300.0,,,,,
,2100.0,,,,,
,644.0,,,,,
,640.0,,,,,
,2200.0,,,,,
,1300.0,,,,,
,3200.0,,,,,
,2000.0,,,,,
